"realm","biome","eco_id","eco_name","species_group","kingdom","habitat_id","habitat","CF_occ_avg_reg","CF_occ_avg_glo","CF_occ_mar_reg","CF_occ_mar_glo","CF_tra_avg_reg","CF_tra_avg_glo","CF_tra_mar_reg","CF_tra_mar_glo","quality_reg","quality_glo"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,5,"Managed_forest_Intense",2.32920232208171e-12,1.58609757647587e-15,3.97673807930165e-12,2.78124600679113e-15,1.94453049672254e-09,1.31828081793478e-12,3.29215356863319e-09,2.29412779405621e-12,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,6,"Managed_forest_Light",9.90208879576326e-13,6.96118314706897e-16,1.8404837587939e-12,1.31975047102796e-15,8.17323671578961e-10,5.72609880198459e-13,1.50902455807644e-09,1.07942757081543e-12,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,7,"Managed_forest_Minimal",2.672485085661e-13,1.91374507928608e-16,5.20753037078792e-13,3.78208622494885e-16,2.1764162956408e-10,1.55459290545275e-13,4.22007957845845e-10,3.05984460530159e-13,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,8,"Pasture_Intense",7.80884144123725e-12,5.15664113709787e-15,1.30484651408959e-11,8.64665385662639e-15,5.13996174275314e-09,3.39915372617476e-12,9.07256853625005e-09,6.00386398181209e-12,"proxy_type","proxy_type"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,9,"Pasture_Light",6.71038601370796e-12,4.3410927745301e-15,1.1106252133859e-11,7.20465757898996e-15,4.45398563861133e-09,2.88985068622182e-12,7.77916045818842e-09,5.04357300071358e-12,"proxy_type","proxy_type"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,10,"Pasture_Minimal",3.0238910306043e-12,1.86046778387497e-15,4.89148191139423e-12,3.00697294405073e-15,2.0464381881374e-09,1.26917138777604e-12,3.48726140368182e-09,2.14987828017576e-12,"proxy_type","proxy_type"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,11,"Plantation_Intense",4.91236935707622e-12,3.28238963580345e-15,7.64427751798347e-12,5.24151267355795e-15,4.1446956826395e-09,2.75763685412704e-12,6.39774223687981e-09,4.36944792042061e-12,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,12,"Plantation_Light",4.20674419582673e-12,2.75849815106835e-15,6.14159998595679e-12,4.12584956152052e-15,3.57419523063677e-09,2.33406872581298e-12,5.1828221088652e-09,3.46743032715189e-12,"proxy_partial","proxy_partial"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,13,"Plantation_Minimal",1.27315341644915e-12,9.1051008836943e-16,2.44298697873999e-12,1.77246434598157e-15,1.04582788245767e-09,7.46037611913378e-13,1.99586048611951e-09,1.44558337267531e-12,"proxy_intensity","proxy_intensity"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,14,"Urban_Intense",4.47912075224606e-12,2.95684815255463e-15,6.79301224598384e-12,4.60279640930807e-15,3.79100568894622e-09,2.49165280015927e-12,5.70524801394814e-09,3.8494990014693e-12,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,15,"Urban_Light",3.15421705436377e-12,1.98703104538433e-15,4.02077315478143e-12,2.56117278588491e-15,2.71638207009711e-09,1.70591809484855e-12,3.45965644987354e-09,2.19680919694629e-12,"original","original"
NA,4,50402,"Appalachian mixed mesophytic forests","Eukaryota",NA,16,"Urban_Minimal",3.04518794221119e-12,1.92176390301259e-15,3.84430247628154e-12,2.4489657173297e-15,2.60700285543811e-09,1.64038784688826e-12,3.29030855513235e-09,2.08988983285599e-12,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,2,"Cropland_Intense",3.94886146949012e-12,4.27452368844572e-15,5.54492274560244e-12,5.71500141621004e-15,3.30806694561334e-09,3.60103453572689e-12,4.61949899762731e-09,4.79454450639004e-12,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,3,"Cropland_Light",3.36466817404063e-12,3.8684802057452e-15,4.5656844856146e-12,5.03438197641806e-15,2.83574458890948e-09,3.27274693611349e-12,3.82778138235381e-09,4.24426126910356e-12,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,4,"Cropland_Minimal",2.16713744156067e-12,2.2958779085783e-15,3.07815418417922e-12,3.09998864693095e-15,1.81169879512213e-09,1.93109870917316e-12,2.55910337286805e-09,2.59613018721495e-12,"proxy_intensity","proxy_intensity"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,5,"Managed_forest_Intense",1.93108414941736e-12,1.83872088681257e-15,2.85070037336233e-12,2.58659349660749e-15,1.60363640884482e-09,1.53672106000736e-12,2.35472928407487e-09,2.15127744212998e-12,"proxy_intensity","proxy_intensity"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,6,"Managed_forest_Light",8.6573654090619e-13,7.37144920628207e-16,1.34583279818267e-12,1.10047943965333e-15,7.11500528331246e-10,6.09650294462928e-13,1.10172730172462e-09,9.06107195369564e-13,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,7,"Managed_forest_Minimal",2.40836283393332e-13,1.91812793249921e-16,3.84700154383949e-13,2.97151048127679e-16,1.95499203461892e-10,1.56504621313586e-13,3.11415334964115e-10,2.41591781807649e-13,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,8,"Pasture_Intense",3.25490815223699e-12,3.88648210326735e-15,4.43387677376816e-12,5.05626365664866e-15,2.74205344135856e-09,3.28808988744479e-12,3.71527121322232e-09,4.26291207455735e-12,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,9,"Pasture_Light",2.89540458580654e-12,3.63660919083626e-15,3.83126861377564e-12,4.63742092446898e-15,2.45139352954081e-09,3.08606674922116e-12,3.22806037305401e-09,3.9242762362272e-12,"proxy_partial","proxy_partial"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,10,"Pasture_Minimal",1.40919574711613e-12,1.95395648190838e-15,1.74888122227221e-12,2.40025856156744e-15,1.20560894819078e-09,1.66729393590364e-12,1.49225633217882e-09,2.04556053926007e-12,"proxy_intensity","proxy_intensity"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,1.56860533728463e-14,1.94517537823153e-11,2.37451152799701e-14,9.06866842766098e-09,1.11941560331939e-11,1.45198166631081e-08,1.72672988089416e-11,"proxy_type","proxy_type"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,12,"Plantation_Light",1.05682207574308e-11,1.44671140427098e-14,1.61477167290362e-11,2.14486447067281e-14,7.73914865941455e-09,1.02700734714408e-11,1.20047948107289e-08,1.5519233160187e-11,"proxy_type","proxy_type"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,13,"Plantation_Minimal",3.17501517148332e-12,2.88504854085544e-15,5.62334582261364e-12,4.88233215707808e-15,2.381023522268e-09,2.12073765697165e-12,4.25315827245584e-09,3.63951925395404e-12,"proxy_type","proxy_type"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,14,"Urban_Intense",5.21256683719936e-12,6.32994277922269e-15,6.80063527538199e-12,8.02078978798439e-15,4.4243554148751e-09,5.37784136477482e-12,5.74635957476155e-09,6.79655191149442e-12,"proxy_intensity","proxy_intensity"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,15,"Urban_Light",2.21342743063533e-12,3.02289827396149e-15,2.64808776715839e-12,3.64694514252387e-15,1.90471240187142e-09,2.58663761733815e-12,2.27700031569627e-09,3.11950851575132e-12,"original","original"
NA,4,50403,"Appalachian-Blue Ridge forests","Eukaryota",NA,16,"Urban_Minimal",2.12720034733798e-12,2.95948310671642e-15,2.52477825839669e-12,3.55638824642496e-15,1.8202996120094e-09,2.51683281782912e-12,2.15993414364286e-09,3.02406238072737e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,2,"Cropland_Intense",2.26500008689443e-12,1.64490984310269e-15,4.83564427170848e-12,3.81918593007866e-15,1.89148858185405e-09,1.36013035653048e-12,4.00071106714284e-09,3.13335414096561e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,3,"Cropland_Light",1.88291401260567e-12,1.28145664753519e-15,3.79273738120679e-12,2.82713762594251e-15,1.58257063213171e-09,1.06627715551094e-12,3.15751713769961e-09,2.33127955944696e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,4,"Cropland_Minimal",1.2534135947537e-12,9.29252063947558e-16,2.72613578602982e-12,2.19028032884487e-15,1.04447474578394e-09,7.6689838473717e-13,2.2510971753999e-09,1.79434813666503e-12,"proxy_intensity","proxy_intensity"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,5,"Managed_forest_Intense",1.15831093968033e-12,9.172626686297e-16,2.66477791957658e-12,2.25419583917709e-15,9.59362119533797e-10,7.5318124234998e-13,2.18878377411804e-09,1.83982502459925e-12,"proxy_intensity","proxy_intensity"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,6,"Managed_forest_Light",5.37673222472026e-13,4.61117897263361e-16,1.33208119423166e-12,1.1905849438546e-15,4.40946241180222e-10,3.75971217736162e-13,1.0863472960447e-09,9.67310253324605e-13,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,7,"Managed_forest_Minimal",1.52367580527844e-13,1.35860198909595e-16,3.91453204001172e-13,3.58561720972747e-16,1.23492682857318e-10,1.09682893240107e-13,3.16075663573367e-10,2.88827878019359e-13,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,8,"Pasture_Intense",1.82687686731357e-12,1.26637669727574e-15,3.70167218524156e-12,2.8022185085452e-15,1.5352270156765e-09,1.05366184455164e-12,3.08048976976456e-09,2.31037842441942e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,9,"Pasture_Light",1.59174697544357e-12,1.04271319231113e-15,3.05988332954821e-12,2.19172724446141e-15,1.34512366200122e-09,8.7282910546269e-13,2.56160119779949e-09,1.81679406656179e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,10,"Pasture_Minimal",7.40492158934759e-13,4.21534967106467e-16,1.25029766690874e-12,7.57963068200388e-16,6.33604886972038e-10,3.58687588858949e-13,1.06347489676157e-09,6.39680713391987e-13,"proxy_intensity","proxy_intensity"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,8.0305460297747e-15,1.94517537823153e-11,1.32456517781398e-14,9.06866842766098e-09,5.95979896722095e-12,1.45198166631081e-08,9.95090026035625e-12,"proxy_type","proxy_type"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,12,"Plantation_Light",1.05682207574308e-11,6.36232574905488e-15,1.61477167290362e-11,1.0102739994393e-14,7.73914865941455e-09,4.69511480086179e-12,1.20047948107289e-08,7.55852641927634e-12,"proxy_type","proxy_type"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,13,"Plantation_Minimal",3.17501517148332e-12,2.66870340257782e-15,5.62334582261364e-12,4.848401078099e-15,2.381023522268e-09,2.0109457994373e-12,4.25315827245584e-09,3.67804890056796e-12,"proxy_type","proxy_type"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,14,"Urban_Intense",1.95786583483033e-12,1.34910912378243e-15,3.97218957499151e-12,2.99486804319644e-15,1.64520193313655e-09,1.12219596504725e-12,3.30533925613422e-09,2.46856855982098e-12,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,15,"Urban_Light",1.14246705655891e-12,5.83129444298267e-16,1.77467502090652e-12,9.18520804939656e-16,9.84468670050029e-10,5.02133725290521e-13,1.52650636798891e-09,7.88735277000071e-13,"original","original"
NA,4,50404,"Central U.S. hardwood forests","Eukaryota",NA,16,"Urban_Minimal",1.0883668139169e-12,5.42593337577471e-16,1.65883174435539e-12,8.2417251844832e-16,9.3284756742037e-10,4.65398554332531e-13,1.42097842267577e-09,7.06510622225338e-13,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,2,"Cropland_Intense",8.72476054062016e-12,1.98217937487356e-15,3.20540524196903e-11,7.84209201985129e-15,7.25080461128178e-09,1.63223848153045e-12,2.63828647788955e-08,6.41011942538071e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,3,"Cropland_Light",7.015047309819e-12,1.50996873361997e-15,2.41781938682683e-11,5.66683587163344e-15,5.86849538460978e-09,1.2504544989431e-12,2.00152051343054e-08,4.65141709455325e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,4,"Cropland_Minimal",4.88068156325134e-12,1.12734505470291e-15,1.82833605815686e-11,4.52792292139071e-15,4.04762501320203e-09,9.26760244686375e-13,1.50232198073916e-08,3.69684701717825e-12,"proxy_intensity","proxy_intensity"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,5,"Managed_forest_Intense",4.70149486526862e-12,1.13569301191733e-15,1.86235204846002e-11,4.75654063121285e-15,3.87716767656046e-09,9.29475919237354e-13,1.52385364179776e-08,3.87233530160876e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,6,"Managed_forest_Light",2.2746020169487e-12,5.83818661583262e-16,9.65050360780455e-12,2.55980873725068e-15,1.85975042369129e-09,4.75091695735166e-13,7.85193001141632e-09,2.07688458691107e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,7,"Managed_forest_Minimal",6.58116231525062e-13,1.73758458151067e-16,2.88240636814739e-12,7.7705862822743e-16,5.32286047818849e-10,1.40106322459093e-13,2.32389637932803e-09,6.25405313239299e-13,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,8,"Pasture_Intense",6.82457822848432e-12,1.47764242743289e-15,2.37547041573025e-11,5.59468564797652e-15,5.70719369628561e-09,1.22301957968175e-12,1.96569096758155e-08,4.59022475305537e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,9,"Pasture_Light",5.77244700952977e-12,1.18705126358452e-15,1.8908021971812e-11,4.25606647984245e-15,4.85654186448746e-09,9.88075590397227e-13,1.57383498945292e-08,3.50794639562308e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,10,"Pasture_Minimal",2.50339846842184e-12,4.47066321139078e-16,6.92221568882714e-12,1.33214989698314e-15,2.13770532217666e-09,3.78458964016209e-13,5.86732413629383e-09,1.11718883621688e-12,"proxy_intensity","proxy_intensity"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,2.50746744485957e-15,1.94517537823153e-11,4.09926957273036e-15,9.06866842766098e-09,1.84664557410071e-12,1.45198166631081e-08,3.06063769486913e-12,"proxy_type","proxy_type"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,12,"Plantation_Light",1.05682207574308e-11,2.02309591152758e-15,1.61477167290362e-11,3.18671802458362e-15,7.73914865941455e-09,1.47944166468908e-12,1.20047948107289e-08,2.36600653668226e-12,"proxy_type","proxy_type"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,13,"Plantation_Minimal",3.17501517148332e-12,7.916050462814e-16,5.62334582261364e-12,1.43187418647831e-15,2.381023522268e-09,5.9494975446509e-13,4.25315827245584e-09,1.08425089591827e-12,"proxy_type","proxy_type"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,14,"Urban_Intense",1.02848466867862e-11,2.05855508841007e-15,3.24476320180351e-11,7.11046324627238e-15,8.67818901287779e-09,1.71908724302847e-12,2.70958387213782e-08,5.87774620627363e-12,"proxy_intensity","proxy_intensity"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,15,"Urban_Light",3.75218047164574e-12,6.07461387545348e-16,9.09719508834482e-12,1.49732851481204e-15,3.23263564758549e-09,5.21152378307497e-13,7.82772162675424e-09,1.28128877014454e-12,"original","original"
NA,4,50405,"East Central Texas forests","Eukaryota",NA,16,"Urban_Minimal",3.52937565463986e-12,5.58659511306453e-16,8.26895934650542e-12,1.29974225928276e-15,3.02618849190581e-09,4.77706930552855e-13,7.09569204388765e-09,1.11215372302966e-12,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,2,"Cropland_Intense",4.96019797286777e-12,8.65140769750551e-16,6.57953438970339e-12,1.17549354896486e-15,4.19557859561964e-09,7.24621802226848e-13,5.54934387682063e-09,9.80015317082796e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,3,"Cropland_Light",4.53711746221635e-12,7.25127058355096e-16,5.93131697945729e-12,9.60973326182762e-16,3.85351649832597e-09,6.11420218688866e-13,5.02525779564037e-09,8.06574954151009e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,4,"Cropland_Minimal",4.39170917906225e-12,6.81595311198345e-16,5.72639869487657e-12,8.98876916122223e-16,3.70816084546356e-09,5.71658509647851e-13,4.82391812508267e-09,7.5052345338879e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,5,"Managed_forest_Intense",2.12257612987353e-12,4.38819521085961e-16,2.88770376437397e-12,6.15753502146238e-16,1.78209136449661e-09,3.64260912356959e-13,2.41609875508013e-09,5.08928228693982e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,6,"Managed_forest_Light",8.24472692892994e-13,2.00947809269788e-16,1.16382375743251e-12,2.92448142975438e-16,6.84585155598812e-10,1.65050950056576e-13,9.63151705945268e-10,2.39469933544433e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,7,"Managed_forest_Minimal",2.10031364452822e-13,5.65412898517625e-17,3.03875249070503e-13,8.38462340873767e-17,1.71912745346554e-10,4.58746265147347e-14,2.48036853276399e-10,6.78838202774151e-14,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,8,"Pasture_Intense",7.80884144123725e-12,1.80196724401481e-15,1.30484651408959e-11,3.10103567577622e-15,5.13996174275314e-09,1.17128817342303e-12,9.07256853625005e-09,2.13718581406176e-12,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,9,"Pasture_Light",6.71038601370796e-12,1.4384458400767e-15,1.1106252133859e-11,2.45828224093456e-15,4.45398563861133e-09,9.44272137818824e-13,7.77916045818842e-09,1.70914703468278e-12,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,10,"Pasture_Minimal",3.0238910306043e-12,5.31354222952489e-16,4.89148191139423e-12,8.88456835267721e-16,2.0464381881374e-09,3.59411150202454e-13,3.48726140368182e-09,6.34902834626342e-13,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,2.44356745012799e-15,1.94517537823153e-11,4.09601257816344e-15,9.06866842766098e-09,1.85354474585777e-12,1.45198166631081e-08,3.12992778877473e-12,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,12,"Plantation_Light",1.05682207574308e-11,1.86318581412413e-15,1.61477167290362e-11,3.00257887282583e-15,7.73914865941455e-09,1.41355521091278e-12,1.20047948107289e-08,2.29760974309093e-12,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,13,"Plantation_Minimal",3.17501517148332e-12,8.95092767134058e-16,5.62334582261364e-12,1.63799934734532e-15,2.381023522268e-09,6.78674857741137e-13,4.25315827245584e-09,1.24798784471927e-12,"proxy_type","proxy_type"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,14,"Urban_Intense",4.5306729379921e-12,7.47327979546571e-16,5.93330775177008e-12,9.93354628628448e-16,3.84583897888759e-09,6.29595794425459e-13,5.02330703579058e-09,8.32945680708607e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,15,"Urban_Light",3.58951510803077e-12,4.45610006261448e-16,4.51148562929111e-12,5.3526571311905e-16,3.08129947732887e-09,3.84951775140484e-13,3.86947281245997e-09,4.61778477018774e-13,"original","original"
NA,4,50406,"Eastern forest-boreal transition","Eukaryota",NA,16,"Urban_Minimal",0,0,0,0,0,0,0,0,"proxy_intensity","proxy_intensity"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,2,"Cropland_Intense",5.3245079903721e-12,6.84229468650218e-16,1.37565688173941e-11,1.90224490636142e-15,4.44589647769472e-09,5.64558391494388e-13,1.14019282754711e-08,1.55920221268501e-12,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,3,"Cropland_Light",4.41603938889695e-12,5.19413175667847e-16,1.09179920729914e-11,1.38726431638975e-15,3.71139638297856e-09,4.31303832547885e-13,9.10692888392651e-09,1.14283857447343e-12,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,4,"Cropland_Minimal",4.16005577700482e-12,4.76252175083253e-16,1.01805788839188e-11,1.25962204599682e-15,3.47794241359464e-09,3.93411975521941e-13,8.4485105078703e-09,1.03210724530014e-12,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,5,"Managed_forest_Intense",2.71162118994718e-12,3.93819306969942e-16,7.42565699931437e-12,1.14164204579128e-15,2.24406715171502e-09,3.22734150690581e-13,6.10527062666647e-09,9.31052054541283e-13,"proxy_intensity","proxy_intensity"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,6,"Managed_forest_Light",1.26682601629634e-12,2.03067869156395e-16,3.67274470460616e-12,6.10261739535025e-16,1.03833655089739e-09,1.6536195992652e-13,2.99713639117617e-09,4.955888957949e-13,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,7,"Managed_forest_Minimal",3.60190090392924e-13,6.05203461905873e-17,1.07394739153982e-12,1.8472925619332e-16,2.91816968919139e-10,4.88191031504727e-14,8.67516157430235e-10,1.48759612937226e-13,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,8,"Pasture_Intense",7.80884144123725e-12,9.56737662449857e-16,1.30484651408959e-11,1.64554757324465e-15,5.13996174275314e-09,6.18886548964945e-13,9.07256853625005e-09,1.12897704684601e-12,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,9,"Pasture_Light",6.71038601370796e-12,7.57453558103523e-16,1.1106252133859e-11,1.29318718623493e-15,4.45398563861133e-09,4.94435314904068e-13,7.77916045818842e-09,8.94324220767682e-13,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,10,"Pasture_Minimal",3.0238910306043e-12,2.72625389646082e-16,4.89148191139423e-12,4.54383458594584e-16,2.0464381881374e-09,1.8309943786189e-13,3.48726140368182e-09,3.22473828664134e-13,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,1.29793305826682e-15,1.94517537823153e-11,2.18921104152701e-15,9.06866842766098e-09,9.79014932615459e-13,1.45198166631081e-08,1.66512349093106e-12,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,12,"Plantation_Light",1.05682207574308e-11,9.79765178034432e-16,1.61477167290362e-11,1.58978565895065e-15,7.73914865941455e-09,7.3781064741139e-13,1.20047948107289e-08,1.20884291303797e-12,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,13,"Plantation_Minimal",3.17501517148332e-12,4.86728078385867e-16,5.62334582261364e-12,8.92602400895284e-16,2.381023522268e-09,3.68518693680406e-13,4.25315827245584e-09,6.79322452319036e-13,"proxy_type","proxy_type"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,14,"Urban_Intense",4.54008696493229e-12,5.46322261391126e-16,1.13057512579145e-11,1.4680555665932e-15,3.81194802712144e-09,4.53242153363651e-13,9.41999169373401e-09,1.20843383622418e-12,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,15,"Urban_Light",2.60421315045163e-12,1.99290902203618e-16,5.31854911649823e-12,3.90140102781469e-16,2.24353619390517e-09,1.7233160480319e-13,4.57329262205727e-09,3.36337650188325e-13,"original","original"
NA,4,50407,"Eastern Great Lakes lowland forests","Eukaryota",NA,16,"Urban_Minimal",2.47882080943415e-12,1.81270882178915e-16,4.99643287613379e-12,3.41088194557642e-16,2.12434545152966e-09,1.56343831919501e-13,4.27758697066294e-09,2.94046562502613e-13,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,2,"Cropland_Intense",1.77294806106959e-11,4.36439387947775e-16,4.78342869327143e-11,1.15403985894078e-15,1.48364746985499e-08,3.67833967723882e-13,3.95556979860616e-08,9.60573447587954e-13,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,3,"Cropland_Light",1.48636178030255e-11,3.7370995880464e-16,3.71413876169568e-11,9.19988365559027e-16,1.25194144278268e-08,3.17117001202081e-13,3.09104508663911e-08,7.71341982925102e-13,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,4,"Cropland_Minimal",9.78360733723917e-12,2.39112436443861e-16,2.70501233774366e-11,6.47322266924712e-16,8.16924342777351e-09,2.01050310935503e-13,2.23250922450409e-08,5.37570415516846e-13,"proxy_intensity","proxy_intensity"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,5,"Managed_forest_Intense",8.9042281674113e-12,2.17113937062958e-16,2.6661515710276e-11,6.3059749160749e-16,7.38204382806509e-09,1.81237336803884e-13,2.18784611960683e-08,5.20334401277388e-13,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,6,"Managed_forest_Light",4.09188990585965e-12,9.56240332493065e-17,1.34777965430554e-11,3.0783239845293e-16,3.35820468150847e-09,7.88670080007417e-14,1.09848154224193e-08,2.51745807983237e-13,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,7,"Managed_forest_Minimal",1.15348936330957e-12,2.63407253465659e-17,3.98110063858322e-12,8.94528244630036e-17,9.35375879708003e-10,2.14343325906641e-14,3.21322229105864e-09,7.23577297839419e-14,"original","original"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,8,"Pasture_Intense",7.80884144123725e-12,1.69963441673366e-16,1.30484651408959e-11,2.88885716647227e-16,5.13996174275314e-09,1.1310472841406e-13,9.07256853625005e-09,2.03503190875873e-13,"proxy_type","proxy_type"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,9,"Pasture_Light",6.71038601370796e-12,1.45919903467815e-16,1.1106252133859e-11,2.46373593289573e-16,4.45398563861133e-09,9.80897425942655e-14,7.77916045818842e-09,1.75192432186109e-13,"proxy_type","proxy_type"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,10,"Pasture_Minimal",3.0238910306043e-12,6.56122134681236e-17,4.89148191139423e-12,1.09031843409884e-16,2.0464381881374e-09,4.51526709959969e-14,3.48726140368182e-09,7.92818920072561e-14,"proxy_type","proxy_type"
NA,4,50408,"Gulf of St. Lawrence lowland forests","Eukaryota",NA,11,"Plantation_Intense",1.23219644192904e-11,2.38897748170067e-16,1.94517537823153e-11,3.78556308494624e-16,9.06866842766098e-09,1.83635997917352e-13,1.45198166631081e-08,2.92991143387645e-13,"proxy_type","proxy_type"
